session_id,event_name,event_id,traffic_source,product_id,quantity,item_price,payment_status,search_keywords,promo_code,promo_amount,event_offset
de94e3b9-7c74-4bb5-a9ac-465ac92fa340,HOMEPAGE,99cf3932-0174-4ff1-a3e6-6d4cd108d676,MOBILE,,,,,,,,0.0
de94e3b9-7c74-4bb5-a9ac-465ac92fa340,HOMEPAGE,6ef624c8-d5ed-4394-b495-55a114413790,MOBILE,,,,,,,,3.0
de94e3b9-7c74-4bb5-a9ac-465ac92fa340,HOMEPAGE,da8a9553-8200-4a89-88b1-485f7e1e8e30,MOBILE,,,,,,,,2.0
de94e3b9-7c74-4bb5-a9ac-465ac92fa340,ITEM_DETAIL,f3a0b3d8-f184-4782-a87a-2af463600b4c,MOBILE,,,,,,,,4.0
de94e3b9-7c74-4bb5-a9ac-465ac92fa340,CLICK,057fa760-cd01-4ed9-81fb-4cb6a1578603,MOBILE,,,,,,,,0.0
de94e3b9-7c74-4bb5-a9ac-465ac92fa340,CLICK,6860e2db-3dd5-4771-94ca-36e41b381053,MOBILE,,,,,,,,4.0
de94e3b9-7c74-4bb5-a9ac-465ac92fa340,ITEM_DETAIL,fe15feb7-19be-4860-a3d0-18013a36f11e,MOBILE,,,,,,,,9.0
de94e3b9-7c74-4bb5-a9ac-465ac92fa340,HOMEPAGE,d2c75b24-1659-45db-a30d-a2a5164c446b,MOBILE,,,,,,,,4.0
de94e3b9-7c74-4bb5-a9ac-465ac92fa340,CLICK,7edd8b83-4abf-4460-9dd9-526dae96229f,MOBILE,,,,,,,,19.0
de94e3b9-7c74-4bb5-a9ac-465ac92fa340,SCROLL,2829863c-984a-4306-9383-a8903b288096,MOBILE,,,,,,,,3.0
de94e3b9-7c74-4bb5-a9ac-465ac92fa340,CLICK,e803d035-d230-4393-905f-da717a2895a7,MOBILE,,,,,,,,5.0
de94e3b9-7c74-4bb5-a9ac-465ac92fa340,SCROLL,b0924d56-0ac2-4dab-acf6-8d33cd8d4ede,MOBILE,,,,,,,,2.0
de94e3b9-7c74-4bb5-a9ac-465ac92fa340,HOMEPAGE,b0f844a4-7399-4704-acfd-de90bab3e0b6,MOBILE,,,,,,,,1.0
de94e3b9-7c74-4bb5-a9ac-465ac92fa340,HOMEPAGE,33d8d859-9b03-4180-a444-cddcbe321570,MOBILE,,,,,,,,3.0
20829959-f08c-455d-b9f0-dcf2d8a0973a,HOMEPAGE,88b630af-8b59-47af-be84-ebedc5c4d51d,MOBILE,,,,,,,,1.0
20829959-f08c-455d-b9f0-dcf2d8a0973a,SEARCH,796c45c0-359a-41d8-a60c-cd018a645a3a,MOBILE,,,,,Dress Kondangan,,,0.0
20829959-f08c-455d-b9f0-dcf2d8a0973a,CLICK,723a23c9-4f72-48f4-a127-78a982c49eb5,MOBILE,,,,,,,,28.0
20829959-f08c-455d-b9f0-dcf2d8a0973a,SCROLL,2766e325-07b1-4bd4-b06d-969b9ee02d22,MOBILE,,,,,,,,0.0
20829959-f08c-455d-b9f0-dcf2d8a0973a,PROMO_PAGE,82802f08-86da-4a90-ba25-7e6849177511,MOBILE,,,,,,,,6.0
20829959-f08c-455d-b9f0-dcf2d8a0973a,ADD_TO_CART,9e5f4a54-7cb5-4283-9196-e570a905c3e5,MOBILE,22563.0,8.0,262685.0,,,,,3.0
20829959-f08c-455d-b9f0-dcf2d8a0973a,CLICK,6737697a-89cc-4a07-857c-23e6e5becaf4,MOBILE,,,,,,,,7.0
20829959-f08c-455d-b9f0-dcf2d8a0973a,ADD_TO_CART,e3a64cdd-07ae-4ca7-a158-cb6139c53397,MOBILE,50775.0,7.0,265899.0,,,,,4.0
74b032b8-b806-4690-901f-9d4bfbe41504,HOMEPAGE,a678f808-40d2-461f-a9ec-2ab40493fe29,MOBILE,,,,,,,,21.0
74b032b8-b806-4690-901f-9d4bfbe41504,SEARCH,371dec97-074d-47f1-b848-c9e6fb861418,MOBILE,,,,,Dress Kondangan,,,51.0
74b032b8-b806-4690-901f-9d4bfbe41504,CLICK,916f6b32-8aa1-44a7-9523-fe5849e77c74,MOBILE,,,,,,,,0.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,HOMEPAGE,abeaae23-e0ad-416a-8071-01059935d791,MOBILE,,,,,,,,30.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,ADD_TO_CART,b33d7694-e6db-4589-b2c4-9412d252e706,MOBILE,18683.0,1.0,245051.0,,,,,8.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,ADD_TO_CART,19372ffc-3f9d-4b7e-a92e-03debd561406,MOBILE,26404.0,1.0,148046.0,,,,,6.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,BOOKING,860beb1a-b0f9-4ef1-8b18-f5fb12cc717d,MOBILE,,,,Success,,,,3.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,HOMEPAGE,9eb1cc20-8ec1-46be-a657-e67460c32c7a,MOBILE,,,,,,,,3.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,HOMEPAGE,677ecfe8-e3b1-4145-957d-f14fde7cf6b3,MOBILE,,,,,,,,0.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,SCROLL,2a71965b-c5d5-433c-bfc5-bd6545f8c1ef,MOBILE,,,,,,,,30.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,SCROLL,5a4dc797-2c9c-4f15-ac25-c47324c23fd2,MOBILE,,,,,,,,5.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,CLICK,0b397988-ef6a-49b0-b558-9f3c0aa99438,MOBILE,,,,,,,,23.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,HOMEPAGE,beb8caed-6ee8-40de-937d-077b2b1526e9,MOBILE,,,,,,,,1.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,HOMEPAGE,d5db5d9c-83e8-4733-a131-52906cce7c55,MOBILE,,,,,,,,16.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,ITEM_DETAIL,a77350a7-b7ae-4176-9f64-9e4b673c081a,MOBILE,,,,,,,,20.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,ITEM_DETAIL,a97e179c-502f-497e-b586-03b76143dd2e,MOBILE,,,,,,,,0.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,ITEM_DETAIL,0f116f70-3769-4bec-8d0f-5c527bf56ad0,MOBILE,,,,,,,,18.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,SCROLL,a7532a88-8543-4910-a0d5-c30d6b587e17,MOBILE,,,,,,,,4.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,HOMEPAGE,80c765b0-1db7-4fa9-90eb-e60eee362d86,MOBILE,,,,,,,,2.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,HOMEPAGE,554e87e9-1cb4-4179-98e3-0b6e79ae7989,MOBILE,,,,,,,,4.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,SCROLL,fb3dbd19-4210-4301-905a-1f87d7c7e0ac,MOBILE,,,,,,,,6.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,ITEM_DETAIL,e559bdd9-707a-4351-b63f-3324dbaeeab5,MOBILE,,,,,,,,4.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,HOMEPAGE,146ae492-0167-4096-bccf-005ff22576a4,MOBILE,,,,,,,,2.0
aa3619e4-f730-4c88-b5a7-73309c8c40ed,CLICK,121c0b46-b897-4d15-8937-f680982af94a,MOBILE,,,,,,,,2.0
233e5473-c3c6-4d90-98f9-9dbdbd18a107,HOMEPAGE,998c77a6-a6e9-442d-a640-99149cf0a1ee,MOBILE,,,,,,,,7.0
233e5473-c3c6-4d90-98f9-9dbdbd18a107,SCROLL,8a082774-deca-47be-890e-b46650c4a069,MOBILE,,,,,,,,1.0
233e5473-c3c6-4d90-98f9-9dbdbd18a107,HOMEPAGE,8c7a2033-c94d-4017-9e60-b148685afc78,MOBILE,,,,,,,,11.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,HOMEPAGE,8b07a55a-dfd2-4df8-b63a-954947b71eee,MOBILE,,,,,,,,7.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,CLICK,c8387e43-d0f4-4068-831d-880e4e01b611,MOBILE,,,,,,,,12.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,CLICK,fc3373ad-c568-4dd6-b589-7d05d086e203,MOBILE,,,,,,,,1.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,SCROLL,a3959f11-761a-4a67-aaa6-b26045a27506,MOBILE,,,,,,,,5.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,SCROLL,3154f440-feae-42b9-a4c7-9d3a2e250d8c,MOBILE,,,,,,,,0.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,SEARCH,382cdca9-2603-4eb8-90e8-f1e52a81512a,MOBILE,,,,,Baju,,,5.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,HOMEPAGE,88891af8-1394-4601-9b62-31e327775554,MOBILE,,,,,,,,4.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,SEARCH,f7cfe8a8-df9e-4c13-a63e-580566dfedea,MOBILE,,,,,Tas Kerja,,,9.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,CLICK,02e5940c-5b75-4424-af21-7c13ba6f1a97,MOBILE,,,,,,,,12.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,HOMEPAGE,cb41eaa9-5da4-4776-bc8d-ed2d490c6860,MOBILE,,,,,,,,0.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,HOMEPAGE,da927e8f-c3e1-4595-a786-656b7617651f,MOBILE,,,,,,,,6.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,ITEM_DETAIL,ddccf6c4-dbd5-4697-a66c-54dabf86b10b,MOBILE,,,,,,,,4.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,SEARCH,783bfdb6-36ac-4188-804c-9c2a9f17e20a,MOBILE,,,,,Kaos,,,9.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,PROMO_PAGE,4cf3b2bd-f703-4dc6-98a4-a96d2b1e945d,MOBILE,,,,,,,,4.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,ITEM_DETAIL,fdea8469-4890-411b-a8c5-11de347fcadf,MOBILE,,,,,,,,0.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,SCROLL,2a1552f3-14a2-4c8a-9c8f-3314be235376,MOBILE,,,,,,,,9.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,CLICK,414249bf-59ef-4b4a-9636-5edaca7851c7,MOBILE,,,,,,,,0.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,SCROLL,f6f54014-bc70-4e5c-95e5-6ad0ce7e5225,MOBILE,,,,,,,,4.0
d2ce06a0-cf23-4482-ab70-c7c1f502a080,CLICK,5dae4168-1351-46ab-a355-7511063ccead,MOBILE,,,,,,,,2.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,HOMEPAGE,9ebeb190-fec6-448f-bbb1-130208f76732,MOBILE,,,,,,,,0.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,ADD_TO_CART,4f8cab6b-13a8-4192-b79c-da8c5e94afa9,MOBILE,2830.0,1.0,426038.0,,,,,0.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,BOOKING,8103caff-1ed5-4349-be0a-55b49c1cd559,MOBILE,,,,Success,,,,3.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,CLICK,1bc2b30b-2c0b-4d41-bb22-509b69b687e8,MOBILE,,,,,,,,4.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,SCROLL,a2fb5748-bd88-41b9-b043-67512ed8c430,MOBILE,,,,,,,,2.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,SEARCH,a3a6ae0a-327f-4871-8a7b-8272585c55f2,MOBILE,,,,,Dress Pesta,,,13.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,CLICK,5ebbc6db-b623-4fa3-a354-0d12ccd6f2d1,MOBILE,,,,,,,,0.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,SCROLL,47794c06-471e-496a-bf75-21ba741b5437,MOBILE,,,,,,,,7.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,HOMEPAGE,ca6baf17-1bf1-4f2a-94dc-600bf9cdd958,MOBILE,,,,,,,,1.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,SCROLL,525122b3-4e86-43f7-ba48-457c577bad6f,MOBILE,,,,,,,,3.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,SCROLL,c264bab0-fd52-4fe0-9381-71d9007b81df,MOBILE,,,,,,,,1.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,CLICK,d6af18c5-89f3-497c-85cb-809a860091a9,MOBILE,,,,,,,,0.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,HOMEPAGE,9ef8b679-4dfb-46c5-bbbd-f21a70eda121,MOBILE,,,,,,,,2.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,CLICK,0d6e5d28-cb78-4141-8d34-391362fc6c64,MOBILE,,,,,,,,5.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,HOMEPAGE,b8c0550e-c2a9-4695-943b-0f25154e4e17,MOBILE,,,,,,,,9.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,PROMO_PAGE,33b708f6-cb38-48b3-abde-89e3c0a0b4a3,MOBILE,,,,,,,,1.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,SEARCH,1e631b12-25bb-4a30-982b-e8a86d43f839,MOBILE,,,,,Kaos,,,0.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,SEARCH,737f9900-1785-44e5-acde-e99300b43597,MOBILE,,,,,Barang Bekas,,,0.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,SCROLL,34843506-3710-4771-9a13-9f79cce2fc3b,MOBILE,,,,,,,,7.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,HOMEPAGE,caee55ed-1182-4d45-ad66-b64d68c9cbe3,MOBILE,,,,,,,,0.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,HOMEPAGE,01faa302-3ac0-4a13-b034-04c3c4904b70,MOBILE,,,,,,,,3.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,ITEM_DETAIL,770342ad-9a77-4f4f-b9a9-f59bfaaf2d76,MOBILE,,,,,,,,12.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,SEARCH,dacf615c-3cc0-45b7-b008-b8afda9dd9d9,MOBILE,,,,,Tas Wanita,,,10.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,HOMEPAGE,c796a603-9fb9-43a4-bbac-9ee40cbce6ac,MOBILE,,,,,,,,0.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,SCROLL,8c4c6a27-1b32-48d5-b79a-a41baa4a2f1d,MOBILE,,,,,,,,2.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,SCROLL,620bcba3-408f-4bd8-bbd0-e804f4788f25,MOBILE,,,,,,,,20.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,SEARCH,24ed2839-d4af-43a3-9b5c-c3d3600a771c,MOBILE,,,,,Second,,,3.0
bb688c19-8d8a-44c3-8560-6ff9cdd8ccc2,HOMEPAGE,4fe86924-8732-4a0b-b1aa-a429cb0fc826,MOBILE,,,,,,,,1.0
5c9699a3-f92a-4b52-b81a-c8aa9f00ef48,HOMEPAGE,da383988-99c8-49a8-a026-ef2c117c56a9,MOBILE,,,,,,,,0.0
5c9699a3-f92a-4b52-b81a-c8aa9f00ef48,SEARCH,bd65bbc2-65e2-423d-8794-a9e88f1d543a,MOBILE,,,,,Dress Kondangan,,,3.0
5c9699a3-f92a-4b52-b81a-c8aa9f00ef48,CLICK,c731984c-6b7e-4a61-8f46-a28894f594a7,MOBILE,,,,,,,,4.0
5c9699a3-f92a-4b52-b81a-c8aa9f00ef48,PROMO_PAGE,57c73880-acb0-49c6-8356-290d34ae88a5,MOBILE,,,,,,,,2.0
d28228a7-18e5-4a0d-9ff6-e99beda0b180,HOMEPAGE,2c54b604-539d-450d-9ca9-212ef9703be9,MOBILE,,,,,,,,2.0
d28228a7-18e5-4a0d-9ff6-e99beda0b180,CLICK,d6e23b6d-3574-4eb3-9482-be6e0e870898,MOBILE,,,,,,,,2.0
d28228a7-18e5-4a0d-9ff6-e99beda0b180,CLICK,437a333f-ddde-45fe-8ca3-4498061fba8e,MOBILE,,,,,,,,3.0
d28228a7-18e5-4a0d-9ff6-e99beda0b180,SCROLL,d736180f-a3f8-4cb7-8b29-e0f1e7331400,MOBILE,,,,,,,,1.0
d28228a7-18e5-4a0d-9ff6-e99beda0b180,ADD_TO_CART,276abf95-90cb-4fb9-a786-3266c934763e,MOBILE,30188.0,1.0,276754.0,,,,,13.0
d28228a7-18e5-4a0d-9ff6-e99beda0b180,ADD_TO_CART,e01ef2ca-0d5b-4e46-8773-6a47521397e8,MOBILE,7085.0,4.0,168004.0,,,,,11.0
d28228a7-18e5-4a0d-9ff6-e99beda0b180,CLICK,02bf48a6-09ba-4666-87ac-f8020084a16c,MOBILE,,,,,,,,4.0
cdde152e-9499-4efc-9eee-d7461e146f41,HOMEPAGE,0d8dc0c4-1017-478a-8371-b990f55d7c8a,WEB,,,,,,,,4.0
cdde152e-9499-4efc-9eee-d7461e146f41,CLICK,4a68151c-1c9b-496b-a1f7-279673948590,WEB,,,,,,,,2.0
cdde152e-9499-4efc-9eee-d7461e146f41,ITEM_DETAIL,f745fa76-4b6b-486a-9a71-6cf410ab51b4,WEB,,,,,,,,9.0
cdde152e-9499-4efc-9eee-d7461e146f41,HOMEPAGE,648398e2-349b-4082-ae1f-ffffe1f3daf9,WEB,,,,,,,,6.0
cdde152e-9499-4efc-9eee-d7461e146f41,PROMO_PAGE,fe75826b-57f0-4128-907b-2a98890ef4ad,WEB,,,,,,,,9.0
cdde152e-9499-4efc-9eee-d7461e146f41,CLICK,e9ab645a-6925-40bd-b09a-8c3b431d8b62,WEB,,,,,,,,0.0
cdde152e-9499-4efc-9eee-d7461e146f41,SEARCH,1695219f-6ba3-46ea-9723-842b02e8a0be,WEB,,,,,Tas Wanita,,,6.0
fec4d6ac-0910-4569-8c03-80ead0e7c5b9,BOOKING,d6fa918f-bae3-493c-8f7f-005653cec899,MOBILE,,,,Success,,,,7.0
99bdf4bd-cc84-45ee-ba83-a9713654fb7c,HOMEPAGE,770af3e6-8c38-4428-8a0e-a7ea46485687,MOBILE,,,,,,,,1.0
99bdf4bd-cc84-45ee-ba83-a9713654fb7c,CLICK,e020aa21-049b-4222-9a83-5d831a491319,MOBILE,,,,,,,,19.0
99bdf4bd-cc84-45ee-ba83-a9713654fb7c,PROMO_PAGE,ab50a2ee-d971-4036-ae3b-90204910df3c,MOBILE,,,,,,,,2.0
99bdf4bd-cc84-45ee-ba83-a9713654fb7c,ITEM_DETAIL,e5954b6f-58b5-4ce4-9716-60b6a0bc6e0d,MOBILE,,,,,,,,14.0
99bdf4bd-cc84-45ee-ba83-a9713654fb7c,HOMEPAGE,0c96247c-b070-4071-aa19-16d93bdb6ec5,MOBILE,,,,,,,,3.0
99bdf4bd-cc84-45ee-ba83-a9713654fb7c,ITEM_DETAIL,a974c7d1-bc25-4db1-8086-8cb6a4b5c0cb,MOBILE,,,,,,,,2.0
99bdf4bd-cc84-45ee-ba83-a9713654fb7c,SCROLL,3858e955-4151-4e35-8edc-ed88511ebc23,MOBILE,,,,,,,,3.0
99bdf4bd-cc84-45ee-ba83-a9713654fb7c,SCROLL,062b3e97-9dac-4916-940c-bacf8d282bf6,MOBILE,,,,,,,,3.0
99bdf4bd-cc84-45ee-ba83-a9713654fb7c,ITEM_DETAIL,41dbff27-c07e-4393-b10e-34a8f4d92629,MOBILE,,,,,,,,1.0
99bdf4bd-cc84-45ee-ba83-a9713654fb7c,SEARCH,204b72c1-0c24-44c2-b3f4-c3575e5fbc55,MOBILE,,,,,Dress Kondangan,,,0.0
99bdf4bd-cc84-45ee-ba83-a9713654fb7c,HOMEPAGE,49f30448-a830-4cd2-b6f0-70a07dfb9862,MOBILE,,,,,,,,0.0
99bdf4bd-cc84-45ee-ba83-a9713654fb7c,SCROLL,ad5d5c29-5bf7-4faf-b2c5-8b5d2624665b,MOBILE,,,,,,,,0.0
99bdf4bd-cc84-45ee-ba83-a9713654fb7c,ADD_TO_CART,5990aef2-1a3b-41ca-aa3e-1008d8c44bb4,MOBILE,25120.0,1.0,184606.0,,,,,1.0
99bdf4bd-cc84-45ee-ba83-a9713654fb7c,CLICK,7b4d2641-1bd8-4acc-bdab-f08a3f4d04fd,MOBILE,,,,,,,,0.0
99bdf4bd-cc84-45ee-ba83-a9713654fb7c,SEARCH,2f45116a-8b8e-45c4-bdd9-36c151903e77,MOBILE,,,,,T-Shirt,,,2.0
